horizon,target,feature,mean_ic,icir,t_nw,hit_rate,n_days
21,excess,parkinson_vol,0.033033822268579455,2.1691642711815415,2.110855806330919,0.5647288715192965,4094
21,excess,downside_vol,0.015363071996315583,1.059830552799822,1.0834552945502005,0.515970515970516,4070
21,excess,ret_skew,-0.007424772131371271,-1.1227234445794978,-1.1751653920718683,0.48155387246518444,4093
21,excess,ret_kurt,0.011077383843507031,1.8377736637746565,2.0320971134920716,0.5365257757146348,4093
21,excess,px_to_ma_10,-0.006117872269540823,-0.5879344913574553,-0.9961765344726362,0.48519417475728155,4120
21,excess,px_to_ma_21,-0.005305465201159326,-0.5004813655467317,-0.6456734489351451,0.4940461725394897,4115
21,excess,px_to_ma_50,-0.0053118850154135035,-0.48272464705792134,-0.5430076472756676,0.5136585365853659,4100
21,excess,px_to_ma_200,0.007564620397643402,0.574140164254511,0.6637683159037622,0.542111801242236,4025
21,excess,ma_cross,0.007538678737574502,0.569610517098556,0.6547888885092963,0.5483229813664596,4025
21,excess,dist_52w_high,-0.007213121739366396,-0.5109713700089523,-0.5477250219538657,0.5040590405904058,4065
21,excess,dist_52w_low,0.022579560956389393,2.0544057837945267,2.172100365266703,0.5699876998769988,4065
21,excess,bollinger_z,-0.0069289709409612885,-0.7199655520534476,-0.9514766077292164,0.4833535844471446,4115
21,excess,rsi_14,-0.003470769907069219,-0.331833647199616,-0.38772984938020955,0.5104622871046228,4110
21,excess,macd_norm,-0.005587679120697472,-0.49990663836675536,-0.5515736389571674,0.5181751646743108,4099
21,excess,macd_hist,-0.0007518798318029633,-0.07397187528080329,-0.10199543320588285,0.5001222195062331,4091
21,excess,log_dollar_volume,-0.02935272270638702,-4.134364451523622,-4.1136811235730635,0.38069835111542194,4124
21,excess,dv_trend,-0.008759356564705903,-1.3690007042333256,-1.952037533531416,0.4855886663409868,4094
21,excess,volume_ratio,-0.0073323055996051744,-1.2199895334196635,-2.08234092308935,0.47191011235955055,4094
21,excess,amihud_illiq,0.035724642562638596,4.029510178064573,3.9135598207314577,0.6090886880039091,4093
21,excess,beta_63,0.01884827405862475,1.1050195729899137,1.0823422964027123,0.5411678475445884,4093
21,excess,alpha_63,0.0056537873860836195,0.4829249733482011,0.5262806362240219,0.531395064744686,4093
21,excess,idio_vol_63,0.0241662232626236,1.967765736004043,1.9156321024217138,0.561407826729018,4063
21,excess,corr_mkt_63,-0.004446637728404748,-0.3891319281896224,-0.3736770354661941,0.4813095528951869,4093
21,vol_scaled,ret_1,-0.002310444149178243,-0.25051810173762307,-1.0131547001795478,0.4976789640850232,4093
